MAZ,TAZ,COUNTY,county_name
11796,503,1,San Francisco
11797,505,1,San Francisco
11798,506,1,San Francisco
11799,498,1,San Francisco
11800,503,1,San Francisco
11801,504,1,San Francisco
11802,163,1,San Francisco
11803,162,1,San Francisco
11804,167,1,San Francisco
11805,167,1,San Francisco
11806,280,1,San Francisco
11807,332,1,San Francisco
11809,296,1,San Francisco
11814,642,1,San Francisco
11816,71,1,San Francisco
11817,451,1,San Francisco
11818,42,1,San Francisco
11819,451,1,San Francisco
11820,310,1,San Francisco
11821,311,1,San Francisco
11822,625,1,San Francisco
11823,121,1,San Francisco
11824,167,1,San Francisco
11826,107,1,San Francisco
11828,104,1,San Francisco
11831,300,1,San Francisco
11839,324,1,San Francisco
11842,146,1,San Francisco
11843,279,1,San Francisco
11845,492,1,San Francisco
11846,492,1,San Francisco
11847,262,1,San Francisco
11848,505,1,San Francisco
11851,507,1,San Francisco
11852,505,1,San Francisco
11853,507,1,San Francisco
11854,501,1,San Francisco
11855,502,1,San Francisco
11856,503,1,San Francisco
11861,280,1,San Francisco
11864,272,1,San Francisco
11867,101,1,San Francisco
11868,101,1,San Francisco
11869,102,1,San Francisco
11871,583,1,San Francisco
11874,394,1,San Francisco
11879,325,1,San Francisco
11881,349,1,San Francisco
11882,345,1,San Francisco
11884,352,1,San Francisco
11887,82,1,San Francisco
11888,153,1,San Francisco
11889,150,1,San Francisco
11890,153,1,San Francisco
11891,152,1,San Francisco
11892,150,1,San Francisco
11893,313,1,San Francisco
11894,107,1,San Francisco
11895,107,1,San Francisco
11897,109,1,San Francisco
11901,538,1,San Francisco
11902,540,1,San Francisco
11903,256,1,San Francisco
11907,259,1,San Francisco
11908,259,1,San Francisco
11911,491,1,San Francisco
11912,489,1,San Francisco
11913,493,1,San Francisco
11914,275,1,San Francisco
11915,483,1,San Francisco
11916,650,1,San Francisco
11917,523,1,San Francisco
11920,509,1,San Francisco
11921,270,1,San Francisco
11922,270,1,San Francisco
11923,530,1,San Francisco
11924,647,1,San Francisco
11925,559,1,San Francisco
11927,341,1,San Francisco
11929,564,1,San Francisco
11930,564,1,San Francisco
11932,45,1,San Francisco
11933,62,1,San Francisco
11934,15,1,San Francisco
11937,147,1,San Francisco
11938,64,1,San Francisco
11939,64,1,San Francisco
11940,187,1,San Francisco
11941,190,1,San Francisco
11942,579,1,San Francisco
11943,579,1,San Francisco
11944,450,1,San Francisco
11945,450,1,San Francisco
11946,450,1,San Francisco
11947,71,1,San Francisco
11948,450,1,San Francisco
11949,71,1,San Francisco
11950,452,1,San Francisco
11951,71,1,San Francisco
11952,191,1,San Francisco
11953,191,1,San Francisco
11954,191,1,San Francisco
11957,240,1,San Francisco
11961,191,1,San Francisco
11964,143,1,San Francisco
11965,143,1,San Francisco
11966,483,1,San Francisco
11967,508,1,San Francisco
11969,524,1,San Francisco
11972,414,1,San Francisco
11973,412,1,San Francisco
11974,530,1,San Francisco
11975,528,1,San Francisco
11976,412,1,San Francisco
11977,529,1,San Francisco
11978,413,1,San Francisco
11979,291,1,San Francisco
11983,279,1,San Francisco
11984,37,1,San Francisco
11985,417,1,San Francisco
11988,569,1,San Francisco
11989,598,1,San Francisco
11991,598,1,San Francisco
11992,86,1,San Francisco
11993,86,1,San Francisco
11997,438,1,San Francisco
11998,461,1,San Francisco
11999,345,1,San Francisco
12001,436,1,San Francisco
12002,375,1,San Francisco
12003,375,1,San Francisco
12004,470,1,San Francisco
12005,372,1,San Francisco
12006,390,1,San Francisco
12007,374,1,San Francisco
12008,390,1,San Francisco
12009,51,1,San Francisco
12010,59,1,San Francisco
12011,63,1,San Francisco
12012,45,1,San Francisco
12014,47,1,San Francisco
12016,15,1,San Francisco
12017,18,1,San Francisco
12020,82,1,San Francisco
12023,44,1,San Francisco
12027,291,1,San Francisco
12028,7,1,San Francisco
12035,570,1,San Francisco
12036,45,1,San Francisco
12037,16,1,San Francisco
12039,168,1,San Francisco
12040,168,1,San Francisco
12041,279,1,San Francisco
12045,644,1,San Francisco
12046,614,1,San Francisco
12050,43,1,San Francisco
12052,116,1,San Francisco
12054,43,1,San Francisco
12057,622,1,San Francisco
12060,56,1,San Francisco
12064,154,1,San Francisco
12070,186,1,San Francisco
12071,240,1,San Francisco
12072,72,1,San Francisco
12073,322,1,San Francisco
12074,361,1,San Francisco
12075,361,1,San Francisco
12078,297,1,San Francisco
12079,302,1,San Francisco
12083,209,1,San Francisco
12084,211,1,San Francisco
12086,547,1,San Francisco
12091,603,1,San Francisco
12092,567,1,San Francisco
12093,567,1,San Francisco
12094,89,1,San Francisco
12095,86,1,San Francisco
12096,608,1,San Francisco
12097,87,1,San Francisco
12098,417,1,San Francisco
12099,417,1,San Francisco
12103,477,1,San Francisco
12104,475,1,San Francisco
12107,292,1,San Francisco
12110,127,1,San Francisco
12113,616,1,San Francisco
12114,98,1,San Francisco
12119,297,1,San Francisco
12120,325,1,San Francisco
12121,324,1,San Francisco
12122,350,1,San Francisco
12123,350,1,San Francisco
12124,350,1,San Francisco
12127,28,1,San Francisco
12130,358,1,San Francisco
12131,392,1,San Francisco
12132,394,1,San Francisco
12133,423,1,San Francisco
12134,244,1,San Francisco
12135,544,1,San Francisco
12136,543,1,San Francisco
12137,544,1,San Francisco
12138,244,1,San Francisco
12139,263,1,San Francisco
12140,205,1,San Francisco
12141,333,1,San Francisco
12142,141,1,San Francisco
12143,142,1,San Francisco
12144,142,1,San Francisco
12145,140,1,San Francisco
12146,141,1,San Francisco
12147,140,1,San Francisco
12149,561,1,San Francisco
12153,362,1,San Francisco
12156,168,1,San Francisco
12157,164,1,San Francisco
12159,499,1,San Francisco
12160,499,1,San Francisco
12161,283,1,San Francisco
12162,281,1,San Francisco
12163,281,1,San Francisco
12164,296,1,San Francisco
12168,124,1,San Francisco
12169,438,1,San Francisco
12170,443,1,San Francisco
12171,444,1,San Francisco
12172,444,1,San Francisco
12173,474,1,San Francisco
12176,585,1,San Francisco
12178,430,1,San Francisco
12179,429,1,San Francisco
12180,366,1,San Francisco
12181,14,1,San Francisco
12182,570,1,San Francisco
12188,354,1,San Francisco
12191,391,1,San Francisco
12192,396,1,San Francisco
12193,395,1,San Francisco
12194,338,1,San Francisco
12195,336,1,San Francisco
12196,425,1,San Francisco
12197,33,1,San Francisco
12201,538,1,San Francisco
12202,262,1,San Francisco
12203,262,1,San Francisco
12204,540,1,San Francisco
12205,257,1,San Francisco
12207,260,1,San Francisco
12208,260,1,San Francisco
12209,260,1,San Francisco
12210,259,1,San Francisco
12211,540,1,San Francisco
12212,222,1,San Francisco
12214,489,1,San Francisco
12215,493,1,San Francisco
12216,491,1,San Francisco
12217,493,1,San Francisco
12219,505,1,San Francisco
12221,484,1,San Francisco
12222,523,1,San Francisco
12223,477,1,San Francisco
12225,441,1,San Francisco
12226,476,1,San Francisco
12227,518,1,San Francisco
12229,519,1,San Francisco
12230,513,1,San Francisco
12232,394,1,San Francisco
12233,285,1,San Francisco
12236,460,1,San Francisco
12237,485,1,San Francisco
12238,485,1,San Francisco
12241,229,1,San Francisco
12242,136,1,San Francisco
12243,137,1,San Francisco
12245,230,1,San Francisco
12246,237,1,San Francisco
12248,295,1,San Francisco
12251,311,1,San Francisco
12252,311,1,San Francisco
12259,404,1,San Francisco
12270,13,1,San Francisco
12271,5,1,San Francisco
12274,85,1,San Francisco
12278,101,1,San Francisco
12280,103,1,San Francisco
12281,102,1,San Francisco
12282,305,1,San Francisco
12283,303,1,San Francisco
12284,603,1,San Francisco
12285,604,1,San Francisco
12286,86,1,San Francisco
12288,417,1,San Francisco
12290,600,1,San Francisco
12291,600,1,San Francisco
12293,454,1,San Francisco
12295,227,1,San Francisco
12303,355,1,San Francisco
12305,392,1,San Francisco
12306,386,1,San Francisco
12307,384,1,San Francisco
12309,396,1,San Francisco
12310,396,1,San Francisco
12311,423,1,San Francisco
12312,338,1,San Francisco
12314,485,1,San Francisco
12315,485,1,San Francisco
12316,456,1,San Francisco
12317,456,1,San Francisco
12318,487,1,San Francisco
12319,487,1,San Francisco
12320,486,1,San Francisco
12321,488,1,San Francisco
12322,488,1,San Francisco
12323,486,1,San Francisco
12324,136,1,San Francisco
12325,635,1,San Francisco
12326,138,1,San Francisco
12327,138,1,San Francisco
12328,138,1,San Francisco
12329,229,1,San Francisco
12330,232,1,San Francisco
12331,237,1,San Francisco
12333,107,1,San Francisco
12339,604,1,San Francisco
12341,86,1,San Francisco
12342,567,1,San Francisco
12343,87,1,San Francisco
12344,87,1,San Francisco
12346,415,1,San Francisco
12348,416,1,San Francisco
12349,601,1,San Francisco
12353,571,1,San Francisco
12354,600,1,San Francisco
12356,128,1,San Francisco
12358,106,1,San Francisco
12361,109,1,San Francisco
12362,459,1,San Francisco
12363,236,1,San Francisco
12364,236,1,San Francisco
12365,319,1,San Francisco
12366,310,1,San Francisco
12368,451,1,San Francisco
12369,189,1,San Francisco
12370,192,1,San Francisco
12372,310,1,San Francisco
12373,116,1,San Francisco
12377,121,1,San Francisco
12382,108,1,San Francisco
12383,102,1,San Francisco
12384,103,1,San Francisco
12387,303,1,San Francisco
12390,568,1,San Francisco
12391,566,1,San Francisco
12392,37,1,San Francisco
12393,566,1,San Francisco
12394,564,1,San Francisco
12395,417,1,San Francisco
12397,599,1,San Francisco
12398,569,1,San Francisco
12400,89,1,San Francisco
12401,89,1,San Francisco
12402,89,1,San Francisco
12409,278,1,San Francisco
12410,645,1,San Francisco
12412,418,1,San Francisco
12414,644,1,San Francisco
12415,605,1,San Francisco
12418,239,1,San Francisco
12419,239,1,San Francisco
12421,123,1,San Francisco
12423,98,1,San Francisco
12427,393,1,San Francisco
12428,466,1,San Francisco
12430,467,1,San Francisco
12431,424,1,San Francisco
12433,345,1,San Francisco
12434,388,1,San Francisco
12435,386,1,San Francisco
12436,347,1,San Francisco
12438,347,1,San Francisco
12439,347,1,San Francisco
12440,325,1,San Francisco
12442,572,1,San Francisco
12446,397,1,San Francisco
12447,387,1,San Francisco
12451,167,1,San Francisco
12452,144,1,San Francisco
12454,507,1,San Francisco
12455,502,1,San Francisco
12458,505,1,San Francisco
12459,506,1,San Francisco
12460,500,1,San Francisco
12461,503,1,San Francisco
12462,498,1,San Francisco
12463,497,1,San Francisco
12464,163,1,San Francisco
12465,163,1,San Francisco
12466,167,1,San Francisco
12467,332,1,San Francisco
12469,329,1,San Francisco
12473,190,1,San Francisco
12474,190,1,San Francisco
12475,191,1,San Francisco
12476,320,1,San Francisco
12488,621,1,San Francisco
12489,466,1,San Francisco
12491,467,1,San Francisco
12492,394,1,San Francisco
12494,325,1,San Francisco
12495,325,1,San Francisco
12496,324,1,San Francisco
12498,347,1,San Francisco
12499,347,1,San Francisco
12500,570,1,San Francisco
12501,5,1,San Francisco
12506,609,1,San Francisco
12509,547,1,San Francisco
12514,508,1,San Francisco
12515,250,1,San Francisco
12516,478,1,San Francisco
12517,510,1,San Francisco
12518,473,1,San Francisco
12521,380,1,San Francisco
12522,509,1,San Francisco
12523,526,1,San Francisco
12524,521,1,San Francisco
12525,521,1,San Francisco
12527,378,1,San Francisco
12529,531,1,San Francisco
12530,520,1,San Francisco
12531,532,1,San Francisco
12532,532,1,San Francisco
12533,532,1,San Francisco
12534,528,1,San Francisco
12538,369,1,San Francisco
12539,429,1,San Francisco
12540,436,1,San Francisco
12541,388,1,San Francisco
12542,434,1,San Francisco
12543,435,1,San Francisco
12544,374,1,San Francisco
12545,469,1,San Francisco
12546,468,1,San Francisco
12547,470,1,San Francisco
12548,470,1,San Francisco
12549,470,1,San Francisco
12550,373,1,San Francisco
12551,373,1,San Francisco
12552,50,1,San Francisco
12553,58,1,San Francisco
12554,63,1,San Francisco
12555,62,1,San Francisco
12557,47,1,San Francisco
12558,46,1,San Francisco
12561,544,1,San Francisco
12562,544,1,San Francisco
12563,205,1,San Francisco
12564,263,1,San Francisco
12567,140,1,San Francisco
12568,141,1,San Francisco
12569,141,1,San Francisco
12570,492,1,San Francisco
12572,562,1,San Francisco
12574,360,1,San Francisco
12577,511,1,San Francisco
12578,571,1,San Francisco
12582,571,1,San Francisco
12588,201,1,San Francisco
12591,294,1,San Francisco
12595,123,1,San Francisco
12599,475,1,San Francisco
12600,473,1,San Francisco
12601,428,1,San Francisco
12602,428,1,San Francisco
12604,428,1,San Francisco
12605,33,1,San Francisco
12607,112,1,San Francisco
12608,455,1,San Francisco
12611,531,1,San Francisco
12616,103,1,San Francisco
12617,108,1,San Francisco
12618,326,1,San Francisco
12619,305,1,San Francisco
12623,302,1,San Francisco
12628,1,1,San Francisco
12629,3,1,San Francisco
12630,570,1,San Francisco
12632,2,1,San Francisco
12633,2,1,San Francisco
12634,17,1,San Francisco
12635,16,1,San Francisco
12636,20,1,San Francisco
12641,485,1,San Francisco
12642,453,1,San Francisco
12643,460,1,San Francisco
12644,486,1,San Francisco
12645,135,1,San Francisco
12646,135,1,San Francisco
12648,232,1,San Francisco
12649,232,1,San Francisco
12654,117,1,San Francisco
12656,627,1,San Francisco
12657,117,1,San Francisco
12658,117,1,San Francisco
12659,344,1,San Francisco
12660,627,1,San Francisco
12661,122,1,San Francisco
12662,98,1,San Francisco
12665,650,1,San Francisco
12668,524,1,San Francisco
12670,525,1,San Francisco
12671,414,1,San Francisco
12672,270,1,San Francisco
12673,414,1,San Francisco
12674,422,1,San Francisco
12676,341,1,San Francisco
12680,417,1,San Francisco
12682,599,1,San Francisco
12683,602,1,San Francisco
12684,598,1,San Francisco
12686,408,1,San Francisco
12691,599,1,San Francisco
12692,382,1,San Francisco
12694,382,1,San Francisco
12695,5,1,San Francisco
12700,99,1,San Francisco
12701,117,1,San Francisco
12702,631,1,San Francisco
12703,344,1,San Francisco
12704,344,1,San Francisco
12705,627,1,San Francisco
12706,122,1,San Francisco
12707,628,1,San Francisco
12715,609,1,San Francisco
12718,84,1,San Francisco
12720,205,1,San Francisco
12725,638,1,San Francisco
12727,458,1,San Francisco
12732,167,1,San Francisco
12733,163,1,San Francisco
12734,504,1,San Francisco
12735,504,1,San Francisco
12737,498,1,San Francisco
12738,495,1,San Francisco
12739,494,1,San Francisco
12740,283,1,San Francisco
12741,282,1,San Francisco
12742,495,1,San Francisco
12744,496,1,San Francisco
12745,326,1,San Francisco
12747,302,1,San Francisco
12749,305,1,San Francisco
12750,295,1,San Francisco
12751,295,1,San Francisco
12753,121,1,San Francisco
12754,295,1,San Francisco
12756,117,1,San Francisco
12757,344,1,San Francisco
12758,344,1,San Francisco
12759,627,1,San Francisco
12760,121,1,San Francisco
12769,30,1,San Francisco
12771,551,1,San Francisco
12772,30,1,San Francisco
12773,400,1,San Francisco
12774,405,1,San Francisco
12776,31,1,San Francisco
12777,335,1,San Francisco
12779,595,1,San Francisco
12780,458,1,San Francisco
12785,626,1,San Francisco
12786,162,1,San Francisco
12787,162,1,San Francisco
12788,496,1,San Francisco
12789,165,1,San Francisco
12790,166,1,San Francisco
12791,165,1,San Francisco
12792,170,1,San Francisco
12793,494,1,San Francisco
12794,500,1,San Francisco
12795,498,1,San Francisco
12796,494,1,San Francisco
12797,499,1,San Francisco
12798,282,1,San Francisco
12801,282,1,San Francisco
12802,281,1,San Francisco
12803,281,1,San Francisco
12805,281,1,San Francisco
12808,303,1,San Francisco
12811,296,1,San Francisco
12812,352,1,San Francisco
12813,352,1,San Francisco
12814,350,1,San Francisco
12816,355,1,San Francisco
12817,393,1,San Francisco
12818,385,1,San Francisco
12819,384,1,San Francisco
12820,398,1,San Francisco
12821,338,1,San Francisco
12822,336,1,San Francisco
12824,112,1,San Francisco
12825,128,1,San Francisco
12826,128,1,San Francisco
12827,485,1,San Francisco
12828,453,1,San Francisco
12829,460,1,San Francisco
12830,460,1,San Francisco
12831,229,1,San Francisco
12832,138,1,San Francisco
12833,134,1,San Francisco
12834,134,1,San Francisco
12838,502,1,San Francisco
12839,503,1,San Francisco
12840,502,1,San Francisco
12841,503,1,San Francisco
12842,507,1,San Francisco
12843,500,1,San Francisco
12844,502,1,San Francisco
12845,497,1,San Francisco
12846,497,1,San Francisco
12847,211,1,San Francisco
12848,167,1,San Francisco
12849,280,1,San Francisco
12851,642,1,San Francisco
12855,101,1,San Francisco
12860,103,1,San Francisco
12862,603,1,San Francisco
12863,603,1,San Francisco
12864,70,1,San Francisco
12865,70,1,San Francisco
12868,60,1,San Francisco
12870,149,1,San Francisco
12872,105,1,San Francisco
12873,105,1,San Francisco
12874,109,1,San Francisco
12875,112,1,San Francisco
12876,128,1,San Francisco
12877,236,1,San Francisco
12878,236,1,San Francisco
12879,240,1,San Francisco
12880,239,1,San Francisco
12881,451,1,San Francisco
12883,42,1,San Francisco
12884,626,1,San Francisco
12885,626,1,San Francisco
12886,189,1,San Francisco
12887,310,1,San Francisco
12888,310,1,San Francisco
12890,121,1,San Francisco
12891,168,1,San Francisco
12895,329,1,San Francisco
12896,329,1,San Francisco
12897,329,1,San Francisco
12898,642,1,San Francisco
12902,104,1,San Francisco
12906,641,1,San Francisco
12911,304,1,San Francisco
12913,603,1,San Francisco
12915,86,1,San Francisco
12918,87,1,San Francisco
12920,86,1,San Francisco
12921,87,1,San Francisco
12922,87,1,San Francisco
12923,386,1,San Francisco
12924,385,1,San Francisco
12927,157,1,San Francisco
12928,307,1,San Francisco
12934,153,1,San Francisco
12937,105,1,San Francisco
12938,105,1,San Francisco
