"GEOID10","maz","taz"
"060816076004009",112814,100123
"060816076004010",115742,100123
"060816076004011",114264,100123
"060816077011000",112614,100186
"060816077011001",112614,100186
"060816077011002",116140,100186
"060816077011003",112615,100186
"060816077011004",117125,100186
"060816077011005",116141,100186
"060816077011006",110255,100186
"060816077011007",110255,100186
"060816077011008",114748,100186
"060816077011009",114748,100186
"060816077011010",110205,100186
"060816077011011",117124,100186
"060816077011012",114748,100186
"060816077011013",114748,100186
"060816077011014",110205,100186
"060816077011015",110255,100186
"060816077011016",114748,100186
"060816077011017",110258,100186
"060816077011018",117124,100186
"060816077012000",118450,100185
"060816077012001",118603,100185
"060816077012002",115736,100185
"060816077012003",110257,100185
"060816077012004",116142,100185
"060816077012005",112808,100185
"060816077013000",112933,100184
"060816077013001",112933,100184
"060816077013002",112933,100184
"060816077013003",112620,100184
"060816077013004",112933,100184
"060816077013005",112620,100184
"060816077013006",112620,100184
"060816077013007",115135,100184
"060816077013008",117134,100184
"060816077013009",110304,100184
"060816077013010",110880,100184
"060816077013011",110718,100184
"060816077013012",110878,100184
"060816077021000",110260,100187
"060816077021001",112809,100187
"060816077021002",110259,100187
"060816077021003",118606,100187
"060816077021004",118606,100187
"060816077021005",118606,100187
"060816077021006",115744,100187
"060816077021007",115744,100187
"060816077021008",115744,100187
"060816077021009",110726,100187
"060816077021010",112619,100187
"060816077021011",110727,100187
"060816077021012",115746,100187
"060816077021013",110728,100187
"060816077021014",110884,100187
"060816077021015",110728,100187
"060816077022000",110261,100188
"060816077022001",113348,100188
"060816077022002",110305,100188
"060816077022003",110886,100188
"060816077022004",110887,100188
"060816077022005",112624,100188
"060816077022006",112622,100188
"060816077022007",112624,100188
"060816077022008",112624,100188
"060816077022009",112623,100188
"060816078001000",118238,100189
"060816078001001",0,0
"060816078001002",118238,100189
"060816078001003",113913,100189
"060816078001004",118238,100189
"060816078001005",118238,100189
"060816078001006",118238,100189
"060816078001007",119029,100189
"060816078001008",119029,100189
"060816078001009",116724,100189
"060816078001010",116149,100189
"060816078001011",113352,100189
"060816078001012",119029,100189
"060816078001013",116149,100189
"060816078001014",116149,100189
"060816078001015",113352,100189
"060816078001016",116149,100189
"060816078001017",111870,100189
"060816078001018",115547,100189
"060816078001019",0,0
"060816078001020",115547,100189
"060816078002000",116286,100174
"060816078002001",111873,100174
"060816078002002",110230,100174
"060816078002003",113351,100174
"060816078002004",116273,100174
"060816078002005",116726,100174
"060816078002006",116273,100174
"060816078002007",116726,100174
"060816078002008",116726,100174
"060816078002009",113350,100174
"060816078002010",116273,100174
"060816078002011",113350,100174
"060816078002012",116726,100174
"060816078002013",116726,100174
"060816078002014",113914,100174
"060816079001000",118132,100200
"060816079001001",114403,100200
"060816079001002",110799,100200
"060816079001003",113342,100200
"060816079001004",113342,100200
"060816079001005",113342,100200
"060816079001006",113342,100200
"060816079001007",113342,100200
"060816079001008",118132,100200
"060816079001009",118134,100200
"060816079001010",111872,100200
"060816079001011",111872,100200
"060816079001012",118132,100200
"060816079001013",111872,100200
"060816079002000",112531,100268
"060816079002001",117462,100268
"060816079002002",117462,100268
"060816079002003",116631,100268
"060816079002004",116631,100268
"060816079002005",116631,100268
"060816079002006",116631,100268
"060816079002007",116631,100268
"060816079002008",116631,100268
"060816079002009",116631,100268
"060816079002010",116631,100268
"060816079002011",116631,100268
"060816079003000",116875,100200
"060816079003001",119121,100200
"060816079003002",0,0
"060816079003003",119121,100200
"060816079003004",0,0
"060816079003005",112023,100200
"060816079003006",112023,100200
"060816079003007",111454,100200
"060816079003008",111454,100200
"060816079003009",116875,100200
"060816079003010",116875,100200
"060816079003011",116365,100200
"060816080011000",114706,100177
"060816080011001",114706,100177
"060816080011002",116024,100177
"060816080011003",111375,100177
"060816080011004",111375,100177
"060816080011005",112815,100177
"060816080012000",0,0
"060816080012001",114705,100151
"060816080012002",114705,100151
"060816080021000",0,0
"060816080021001",116559,100180
"060816080021002",116559,100180
"060816080021003",116559,100180
"060816080021004",0,0
"060816080021005",116559,100180
"060816080021006",110284,100180
"060816080021007",110284,100180
"060816080021008",110284,100180
"060816080021009",110284,100180
"060816080021010",115270,100180
"060816080021011",115270,100180
"060816080021012",115270,100180
"060816080021013",110284,100180
"060816080022000",110081,100178
"060816080022001",116088,100178
"060816080022002",119035,100178
"060816080022003",0,0
"060816080022004",112279,100178
"060816080022005",119035,100178
"060816080022006",119035,100178
"060816080022007",119035,100178
"060816080022008",118905,100178
"060816080023000",115353,100178
"060816080023001",118926,100178
"060816080023002",115353,100178
"060816080023003",115353,100178
"060816080023004",115353,100178
"060816080023005",115353,100178
"060816080023006",115353,100178
"060816080023007",115353,100178
"060816080023008",0,0
"060816080023009",112279,100178
"060816080023010",115353,100178
"060816080023011",115353,100178
"060816080041000",117867,100183
"060816080041001",117867,100183
"060816080041002",118924,100183
"060816080041003",118924,100183
"060816080041004",118924,100183
"060816080041005",118924,100183
"060816080041006",118924,100183
"060816080041007",0,0
"060816080042000",111675,100182
"060816080042001",118771,100182
"060816080042002",114644,100182
"060816080042003",115515,100182
"060816080042004",118379,100182
"060816080042005",117446,100182
"060816080042006",117446,100182
"060816080042007",112548,100182
"060816080042008",112557,100182
"060816080042009",117237,100182
"060816080043000",115007,100198
"060816080043001",115593,100198
"060816080043002",0,0
"060816080043003",113499,100198
"060816080043004",113499,100198
"060816080043005",115593,100198
"060816080043006",115593,100198
"060816080043007",0,0
"060816080043008",113499,100198
"060816080043009",113499,100198
"060816080043010",113499,100198
"060816080043011",113499,100198
"060816080043012",115593,100198
"060816080043013",113499,100198
"060816080044000",0,0
"060816080044001",118237,100300
"060816080044002",111738,100300
"060816080044003",112199,100300
"060816080044004",112198,100300
"060816080044005",116076,100300
"060816080044006",116283,100300
"060816080044007",116283,100300
"060816080044008",116283,100300
"060816080044009",111738,100300
"060816080044010",0,0
"060816080044011",112213,100300
"060816080044012",112541,100300
"060816080044013",114752,100300
"060816080044014",113483,100300
"060816080044015",114998,100300
"060816080044016",114998,100300
"060816080044017",114998,100300
"060816080044018",114998,100300
"060816080044019",117863,100300
"060816080044020",116283,100300
"060816080044021",117466,100300
"060816080044022",112544,100300
"060816080044023",118764,100300
"060816080044024",115006,100300
"060816080044025",117863,100300
"060816080044026",117863,100300
"060816080044027",115001,100300
"060816080044028",113483,100300
"060816080044029",117440,100300
"060816080044030",115025,100300
"060816080044031",118301,100300
"060816080044032",118786,100300
"060816080044033",112440,100300
"060816080044034",112440,100300
"060816080044035",112440,100300
"060816080044036",119028,100300
"060816080044037",115821,100300
"060816080044038",115821,100300
"060816080044039",115821,100300
"060816080044040",114614,100300
"060816080044041",115510,100300
"060816080044042",0,0
"060816080044043",115130,100300
"060816080044044",115130,100300
"060816080044045",115130,100300
"060816080044046",115130,100300
"060816080044047",115010,100300
"060816080044048",114757,100300
"060816080131000",114754,100179
"060816080131001",113503,100179
"060816080131002",114754,100179
"060816080131003",0,0
"060816080131004",0,0
"060816080131005",116105,100179
"060816080131006",112872,100179
"060816080131007",112872,100179
"060816080131008",115812,100179
"060816080131009",110082,100179
"060816080131010",110082,100179
"060816080131011",110082,100179
"060816080131012",112872,100179
"060816080132000",118302,100181
"060816080132001",118302,100181
"060816080132002",118959,100181
"060816080132003",118959,100181
"060816080132004",118302,100181
"060816080132005",118302,100181
"060816080132006",118302,100181
"060816080132007",118302,100181
"060816080133000",110093,100211
"060816080133001",110093,100211
"060816080133002",110093,100211
"060816080133003",0,0
"060816080133004",0,0
"060816080133005",115813,100211
"060816080133006",110874,100211
"060816080231000",110099,100190
"060816080231001",110099,100190
"060816080231002",110099,100190
"060816080231003",112400,100190
"060816080231004",0,0
"060816080231005",112400,100190
"060816080231006",112729,100190
"060816080231007",112729,100190
"060816080231008",0,0
"060816080231009",113505,100190
"060816080231010",112353,100190
"060816080231011",113505,100190
"060816080231012",116883,100190
"060816080231013",118009,100190
"060816080231014",118009,100190
"060816080231015",118009,100190
"060816080231016",118009,100190
"060816080232000",110285,100212
"060816080232001",110285,100212
"060816080232002",117044,100212
"060816080232003",112944,100212
"060816080232004",116099,100212
"060816080232005",116099,100212
"060816080232006",115352,100212
"060816080232007",118904,100212
"060816080232008",110510,100212
"060816080232009",113502,100212
"060816080232010",118906,100212
"060816080232011",118906,100212
"060816080232012",118907,100212
"060816081001000",0,0
"060816081001001",113345,100213
"060816081001002",113345,100213
"060816081001003",113345,100213
"060816081001004",116020,100213
"060816081001005",118758,100213
"060816081001006",116020,100213
"060816081001007",118758,100213
"060816081001008",118758,100213
"060816081001009",112935,100213
"060816081001010",110275,100213
"060816081001011",118758,100213
"060816081001012",114284,100213
"060816081001013",114284,100213
